 time            time            v(in_delay)     v(mid1_delay)   v(mid2_delay)   v(out_delay)   
 1.01741814e-08  1.01741814e-08  3.09823609e-01  1.15283443e+00  6.95100878e-02  1.17542485e+00 
 1.01742094e-08  1.01742094e-08  3.09487147e-01  1.15308968e+00  6.90273454e-02  1.17568916e+00 
 1.01742378e-08  1.01742378e-08  3.09146751e-01  1.15334637e+00  6.85426042e-02  1.17595132e+00 
 1.01742665e-08  1.01742665e-08  3.08802332e-01  1.15360455e+00  6.80558391e-02  1.17621138e+00 
 1.01742955e-08  1.01742955e-08  3.08453797e-01  1.15386422e+00  6.75670242e-02  1.17646938e+00 
 1.01743249e-08  1.01743249e-08  3.08101050e-01  1.15412541e+00  6.70761329e-02  1.17672539e+00 
 1.01743547e-08  1.01743547e-08  3.07743993e-01  1.15438816e+00  6.65831380e-02  1.17697943e+00 
 1.01743848e-08  1.01743848e-08  3.07382523e-01  1.15465249e+00  6.60880114e-02  1.17723157e+00 
 1.01744153e-08  1.01744153e-08  3.07016535e-01  1.15491842e+00  6.55907245e-02  1.17748184e+00 
 1.01744462e-08  1.01744462e-08  3.06645919e-01  1.15518599e+00  6.50912479e-02  1.17773031e+00 
 1.01744775e-08  1.01744775e-08  3.06270563e-01  1.15545523e+00  6.45895518e-02  1.17797701e+00 
 1.01745091e-08  1.01745091e-08  3.05890349e-01  1.15572615e+00  6.40856054e-02  1.17822199e+00 
 1.01745412e-08  1.01745412e-08  3.05505157e-01  1.15599881e+00  6.35793776e-02  1.17846530e+00 
 1.01745738e-08  1.01745738e-08  3.05114863e-01  1.15627321e+00  6.30708365e-02  1.17870700e+00 
 1.01746067e-08  1.01746067e-08  3.04719336e-01  1.15654940e+00  6.25599500e-02  1.17894712e+00 
 1.01746401e-08  1.01746401e-08  3.04318444e-01  1.15682741e+00  6.20466851e-02  1.17918571e+00 
 1.01746740e-08  1.01746740e-08  3.03912048e-01  1.15710727e+00  6.15310085e-02  1.17942283e+00 
 1.01747083e-08  1.01747083e-08  3.03500005e-01  1.15738901e+00  6.10128866e-02  1.17965852e+00 
 1.01747432e-08  1.01747432e-08  3.03082169e-01  1.15767266e+00  6.04922854e-02  1.17989283e+00 
 1.01747785e-08  1.01747785e-08  3.02658385e-01  1.15795827e+00  5.99691704e-02  1.18012581e+00 
 1.01748143e-08  1.01748143e-08  3.02228496e-01  1.15824585e+00  5.94435071e-02  1.18035750e+00 
 1.01748506e-08  1.01748506e-08  3.01792339e-01  1.15853546e+00  5.89152609e-02  1.18058794e+00 
 1.01748875e-08  1.01748875e-08  3.01349743e-01  1.15882711e+00  5.83843970e-02  1.18081720e+00 
 1.01749250e-08  1.01749250e-08  3.00900535e-01  1.15912086e+00  5.78508807e-02  1.18104531e+00 
 1.01749630e-08  1.01749630e-08  3.00444534e-01  1.15941672e+00  5.73146774e-02  1.18127232e+00 
 1.01750015e-08  1.01750015e-08  2.99981551e-01  1.15971475e+00  5.67757529e-02  1.18149827e+00 
 1.01750407e-08  1.01750407e-08  2.99511395e-01  1.16001497e+00  5.62340735e-02  1.18172322e+00 
 1.01750805e-08  1.01750805e-08  2.99033864e-01  1.16031742e+00  5.56896057e-02  1.18194720e+00 
 1.01751209e-08  1.01751209e-08  2.98548754e-01  1.16062213e+00  5.51423172e-02  1.18217026e+00 
 1.01751620e-08  1.01751620e-08  2.98055849e-01  1.16092915e+00  5.45921763e-02  1.18239244e+00 
 1.01752038e-08  1.01752038e-08  2.97554930e-01  1.16123850e+00  5.40391527e-02  1.18261379e+00 
 1.01752462e-08  1.01752462e-08  2.97045769e-01  1.16155023e+00  5.34832172e-02  1.18283435e+00 
 1.01752893e-08  1.01752893e-08  2.96528131e-01  1.16186436e+00  5.29243424e-02  1.18305416e+00 
 1.01753332e-08  1.01753332e-08  2.96001774e-01  1.16218094e+00  5.23625027e-02  1.18327326e+00 
 1.01753778e-08  1.01753778e-08  2.95466448e-01  1.16249999e+00  5.17976748e-02  1.18349169e+00 
 1.01754232e-08  1.01754232e-08  2.94921895e-01  1.16282154e+00  5.12298378e-02  1.18370948e+00 
 1.01754693e-08  1.01754693e-08  2.94367851e-01  1.16314563e+00  5.06589738e-02  1.18392669e+00 
 1.01755163e-08  1.01755163e-08  2.93804042e-01  1.16347229e+00  5.00850680e-02  1.18414333e+00 
 1.01755642e-08  1.01755642e-08  2.93230188e-01  1.16380154e+00  4.95081093e-02  1.18435945e+00 
 1.01756128e-08  1.01756128e-08  2.92646001e-01  1.16413342e+00  4.89280909e-02  1.18457508e+00 
 1.01756624e-08  1.01756624e-08  2.92051185e-01  1.16446794e+00  4.83450105e-02  1.18479025e+00 
 1.01757129e-08  1.01757129e-08  2.91445437e-01  1.16480512e+00  4.77588709e-02  1.18500498e+00 
 1.01757643e-08  1.01757643e-08  2.90828446e-01  1.16514499e+00  4.71696806e-02  1.18521931e+00 
 1.01758167e-08  1.01758167e-08  2.90199895e-01  1.16548756e+00  4.65774546e-02  1.18543326e+00 
 1.01758700e-08  1.01758700e-08  2.89559460e-01  1.16583283e+00  4.59822144e-02  1.18564685e+00 
 1.01759244e-08  1.01759244e-08  2.88906810e-01  1.16618083e+00  4.53839896e-02  1.18586009e+00 
 1.01759799e-08  1.01759799e-08  2.88241611e-01  1.16653154e+00  4.47828176e-02  1.18607302e+00 
 1.01760364e-08  1.01760364e-08  2.87563520e-01  1.16688498e+00  4.41787449e-02  1.18628563e+00 
 1.01760940e-08  1.01760940e-08  2.86872193e-01  1.16724112e+00  4.35718280e-02  1.18649794e+00 
 1.01761527e-08  1.01761527e-08  2.86167279e-01  1.16759996e+00  4.29621334e-02  1.18670996e+00 
 1.01762126e-08  1.01762126e-08  2.85448426e-01  1.16796148e+00  4.23497392e-02  1.18692169e+00 
 1.01762734e-08  1.01762734e-08  2.84719720e-01  1.16832346e+00  4.17384311e-02  1.18713185e+00 
 1.01763349e-08  1.01763349e-08  2.83980865e-01  1.16868591e+00  4.11281872e-02  1.18734051e+00 
 1.01763973e-08  1.01763973e-08  2.83232835e-01  1.16904824e+00  4.05200202e-02  1.18754737e+00 
 1.01764604e-08  1.01764604e-08  2.82474846e-01  1.16941071e+00  3.99134914e-02  1.18775263e+00 
 1.01765244e-08  1.01765244e-08  2.81707287e-01  1.16977302e+00  3.93091153e-02  1.18795616e+00 
 1.01765892e-08  1.01765892e-08  2.80929546e-01  1.17013533e+00  3.87066118e-02  1.18815810e+00 
 1.01766548e-08  1.01766548e-08  2.80141913e-01  1.17049739e+00  3.81064071e-02  1.18835835e+00 
 1.01767213e-08  1.01767213e-08  2.79343958e-01  1.17085929e+00  3.75083741e-02  1.18855700e+00 
 1.01767887e-08  1.01767887e-08  2.78535892e-01  1.17122079e+00  3.69128693e-02  1.18875397e+00 
 1.01768569e-08  1.01768569e-08  2.77717394e-01  1.17158192e+00  3.63198519e-02  1.18894931e+00 
 1.01769259e-08  1.01769259e-08  2.76888600e-01  1.17194251e+00  3.57296148e-02  1.18914297e+00 
 1.01769959e-08  1.01769959e-08  2.76049261e-01  1.17230255e+00  3.51421701e-02  1.18933498e+00 
 1.01770667e-08  1.01770667e-08  2.75199458e-01  1.17266188e+00  3.45577624e-02  1.18952529e+00 
 1.01771384e-08  1.01771384e-08  2.74338992e-01  1.17302046e+00  3.39764392e-02  1.18971393e+00 
 1.01772110e-08  1.01772110e-08  2.73467903e-01  1.17337817e+00  3.33984100e-02  1.18990085e+00 
 1.01772845e-08  1.01772845e-08  2.72586030e-01  1.17373496e+00  3.28237452e-02  1.19008606e+00 
 1.01773589e-08  1.01773589e-08  2.71693385e-01  1.17409071e+00  3.22526280e-02  1.19026955e+00 
 1.01774342e-08  1.01774342e-08  2.70789832e-01  1.17444535e+00  3.16851431e-02  1.19045131e+00 
 1.01775104e-08  1.01775104e-08  2.69875362e-01  1.17479878e+00  3.11214526e-02  1.19063131e+00 
 1.01775875e-08  1.01775875e-08  2.68949977e-01  1.17515089e+00  3.05617198e-02  1.19080953e+00 
 1.01776651e-08  1.01776651e-08  2.68018597e-01  1.17549974e+00  3.00089946e-02  1.19098504e+00 
 1.01777435e-08  1.01777435e-08  2.67077771e-01  1.17584657e+00  2.94612714e-02  1.19115849e+00 
 1.01778224e-08  1.01778224e-08  2.66130737e-01  1.17619015e+00  2.89204793e-02  1.19132930e+00 
 1.01779021e-08  1.01779021e-08  2.65174471e-01  1.17653152e+00  2.83849270e-02  1.19149804e+00 
 1.01779824e-08  1.01779824e-08  2.64211239e-01  1.17686982e+00  2.78559295e-02  1.19166432e+00 
 1.01780634e-08  1.01780634e-08  2.63238822e-01  1.17720579e+00  2.73323087e-02  1.19182852e+00 
 1.01781451e-08  1.01781451e-08  2.62258850e-01  1.17753881e+00  2.68149902e-02  1.19199039e+00 
 1.01782275e-08  1.01782275e-08  2.61269706e-01  1.17786938e+00  2.63031624e-02  1.19215019e+00 
 1.01783106e-08  1.01783106e-08  2.60272540e-01  1.17819706e+00  2.57974676e-02  1.19230775e+00 
 1.01783945e-08  1.01783945e-08  2.59266151e-01  1.17852221e+00  2.52973394e-02  1.19246326e+00 
 1.01784791e-08  1.01784791e-08  2.58251330e-01  1.17884450e+00  2.48032182e-02  1.19261660e+00 
 1.01785644e-08  1.01785644e-08  2.57227171e-01  1.17916419e+00  2.43147062e-02  1.19276791e+00 
 1.01786505e-08  1.01786505e-08  2.56194207e-01  1.17948105e+00  2.38321031e-02  1.19291712e+00 
 1.01787374e-08  1.01787374e-08  2.55151743e-01  1.17979523e+00  2.33551281e-02  1.19306433e+00 
 1.01788250e-08  1.01788250e-08  2.54100121e-01  1.18010660e+00  2.28839837e-02  1.19320949e+00 
 1.01789134e-08  1.01789134e-08  2.53038799e-01  1.18041525e+00  2.24184704e-02  1.19335267e+00 
 1.01790027e-08  1.01790027e-08  2.51967982e-01  1.18072108e+00  2.19587234e-02  1.19349385e+00 
 1.01790927e-08  1.01790927e-08  2.50887235e-01  1.18102415e+00  2.15045994e-02  1.19363308e+00 
 1.01791836e-08  1.01791836e-08  2.49796662e-01  1.18132438e+00  2.10561871e-02  1.19377035e+00 
 1.01792753e-08  1.01792753e-08  2.48695906e-01  1.18162183e+00  2.06133824e-02  1.19390570e+00 
 1.01793679e-08  1.01793679e-08  2.47584996e-01  1.18191643e+00  2.01762415e-02  1.19403912e+00 
 1.01794614e-08  1.01794614e-08  2.46463629e-01  1.18220820e+00  1.97446875e-02  1.19417065e+00 
 1.01795557e-08  1.01795557e-08  2.45331779e-01  1.18249711e+00  1.93187541e-02  1.19430030e+00 
 1.01796509e-08  1.01796509e-08  2.44189179e-01  1.18278316e+00  1.88983830e-02  1.19442807e+00 
 1.01797470e-08  1.01797470e-08  2.43035764e-01  1.18306633e+00  1.84835927e-02  1.19455399e+00 
 1.01798441e-08  1.01798441e-08  2.41871291e-01  1.18334661e+00  1.80743377e-02  1.19467806e+00 
 1.01799420e-08  1.01799420e-08  2.40695664e-01  1.18362398e+00  1.76706254e-02  1.19480031e+00 
 1.01800409e-08  1.01800409e-08  2.39508658e-01  1.18389844e+00  1.72724194e-02  1.19492074e+00 
 1.01801408e-08  1.01801408e-08  2.38310151e-01  1.18416996e+00  1.68797196e-02  1.19503936e+00 
 1.01802417e-08  1.01802417e-08  2.37099930e-01  1.18443853e+00  1.64924955e-02  1.19515619e+00 
 1.01803435e-08  1.01803435e-08  2.35877854e-01  1.18470415e+00  1.61107416e-02  1.19527125e+00 
 1.01804464e-08  1.01804464e-08  2.34643714e-01  1.18496680e+00  1.57344315e-02  1.19538453e+00 
 1.01805502e-08  1.01805502e-08  2.33397357e-01  1.18522645e+00  1.53635558e-02  1.19549606e+00 
 1.01806551e-08  1.01806551e-08  2.32138575e-01  1.18548311e+00  1.49980908e-02  1.19560584e+00 
 1.01807611e-08  1.01807611e-08  2.30867202e-01  1.18573675e+00  1.46380242e-02  1.19571389e+00 
 1.01808681e-08  1.01808681e-08  2.29583031e-01  1.18598736e+00  1.42833338e-02  1.19582022e+00 
 1.01809762e-08  1.01809762e-08  2.28285884e-01  1.18623494e+00  1.39340054e-02  1.19592484e+00 
 1.01810854e-08  1.01810854e-08  2.26975555e-01  1.18647945e+00  1.35900174e-02  1.19602775e+00 
 1.01811957e-08  1.01811957e-08  2.25651853e-01  1.18672090e+00  1.32513538e-02  1.19612898e+00 
 1.01813071e-08  1.01813071e-08  2.24314571e-01  1.18695926e+00  1.29179936e-02  1.19622852e+00 
 1.01814197e-08  1.01814197e-08  2.22963509e-01  1.18719453e+00  1.25899190e-02  1.19632640e+00 
 1.01815335e-08  1.01815335e-08  2.21598456e-01  1.18742668e+00  1.22671090e-02  1.19642261e+00 
 1.01816484e-08  1.01816484e-08  2.20219204e-01  1.18765572e+00  1.19495446e-02  1.19651718e+00 
 1.01817645e-08  1.01817645e-08  2.18825535e-01  1.18788162e+00  1.16372041e-02  1.19661011e+00 
 1.01818819e-08  1.01818819e-08  2.17417235e-01  1.18810437e+00  1.13300672e-02  1.19670142e+00 
 1.01820005e-08  1.01820005e-08  2.15994080e-01  1.18832396e+00  1.10281115e-02  1.19679110e+00 
 1.01821203e-08  1.01821203e-08  2.14555847e-01  1.18854039e+00  1.07313156e-02  1.19687918e+00 
 1.01822415e-08  1.01822415e-08  2.13102306e-01  1.18875363e+00  1.04396559e-02  1.19696566e+00 
 1.01823639e-08  1.01823639e-08  2.11633225e-01  1.18896368e+00  1.01531096e-02  1.19705056e+00 
 1.01824876e-08  1.01824876e-08  2.10148367e-01  1.18917052e+00  9.87165232e-03  1.19713389e+00 
 1.01826127e-08  1.01826127e-08  2.08647493e-01  1.18937416e+00  9.59525950e-03  1.19721564e+00 
 1.01827391e-08  1.01827391e-08  2.07130355e-01  1.18957458e+00  9.32390550e-03  1.19729585e+00 
 1.01828669e-08  1.01828669e-08  2.05596706e-01  1.18977176e+00  9.05756433e-03  1.19737451e+00 
 1.01829961e-08  1.01829961e-08  2.04046290e-01  1.18996572e+00  8.79620888e-03  1.19745164e+00 
 1.01831268e-08  1.01831268e-08  2.02478848e-01  1.19015643e+00  8.53981154e-03  1.19752726e+00 
 1.01832588e-08  1.01832588e-08  2.00894116e-01  1.19034389e+00  8.28834363e-03  1.19760136e+00 
 1.01833923e-08  1.01833923e-08  1.99291823e-01  1.19052810e+00  8.04177583e-03  1.19767396e+00 
 1.01835274e-08  1.01835274e-08  1.97671692e-01  1.19070906e+00  7.80007778e-03  1.19774508e+00 
 1.01836639e-08  1.01836639e-08  1.96033444e-01  1.19088676e+00  7.56321838e-03  1.19781473e+00 
 1.01838019e-08  1.01838019e-08  1.94376787e-01  1.19106119e+00  7.33116549e-03  1.19788291e+00 
 1.01839415e-08  1.01839415e-08  1.92701428e-01  1.19123237e+00  7.10388613e-03  1.19794965e+00 
 1.01840827e-08  1.01840827e-08  1.91007064e-01  1.19140029e+00  6.88134631e-03  1.19801495e+00 
 1.01842256e-08  1.01842256e-08  1.89293384e-01  1.19156495e+00  6.66351113e-03  1.19807882e+00 
 1.01843700e-08  1.01843700e-08  1.87560069e-01  1.19172635e+00  6.45034467e-03  1.19814128e+00 
 1.01845161e-08  1.01845161e-08  1.85806793e-01  1.19188450e+00  6.24181007e-03  1.19820235e+00 
 1.01846639e-08  1.01846639e-08  1.84033220e-01  1.19203941e+00  6.03786944e-03  1.19826203e+00 
 1.01848134e-08  1.01848134e-08  1.82239004e-01  1.19219108e+00  5.83848393e-03  1.19832034e+00 
 1.01849647e-08  1.01849647e-08  1.80423787e-01  1.19233952e+00  5.64361367e-03  1.19837729e+00 
 1.01851177e-08  1.01851177e-08  1.78587203e-01  1.19248474e+00  5.45321782e-03  1.19843290e+00 
 1.01852726e-08  1.01852726e-08  1.76728873e-01  1.19262674e+00  5.26725452e-03  1.19848718e+00 
 1.01854293e-08  1.01854293e-08  1.74848404e-01  1.19276555e+00  5.08568096e-03  1.19854015e+00 
 1.01855879e-08  1.01855879e-08  1.72945393e-01  1.19290118e+00  4.90845333e-03  1.19859182e+00 
 1.01857484e-08  1.01857484e-08  1.71019420e-01  1.19303364e+00  4.73552688e-03  1.19864220e+00 
 1.01859108e-08  1.01859108e-08  1.69070052e-01  1.19316294e+00  4.56685590e-03  1.19869132e+00 
 1.01860753e-08  1.01860753e-08  1.67096837e-01  1.19328912e+00  4.40239378e-03  1.19873918e+00 
 1.01862417e-08  1.01862417e-08  1.65099310e-01  1.19341218e+00  4.24209299e-03  1.19878580e+00 
 1.01864103e-08  1.01864103e-08  1.63076986e-01  1.19353215e+00  4.08590513e-03  1.19883120e+00 
 1.01865809e-08  1.01865809e-08  1.61029360e-01  1.19364905e+00  3.93378094e-03  1.19887540e+00 
 1.01867537e-08  1.01867537e-08  1.58955908e-01  1.19376290e+00  3.78567036e-03  1.19891840e+00 
 1.01869287e-08  1.01869287e-08  1.56856084e-01  1.19387374e+00  3.64152252e-03  1.19896024e+00 
 1.01871059e-08  1.01871059e-08  1.54729318e-01  1.19398158e+00  3.50128582e-03  1.19900091e+00 
 1.01872854e-08  1.01872854e-08  1.52575016e-01  1.19408646e+00  3.36490792e-03  1.19904045e+00 
 1.01874673e-08  1.01874673e-08  1.50392560e-01  1.19418840e+00  3.23233582e-03  1.19907886e+00 
 1.01876516e-08  1.01876516e-08  1.48181302e-01  1.19428744e+00  3.10351586e-03  1.19911617e+00 
 1.01878383e-08  1.01878383e-08  1.45940565e-01  1.19438362e+00  2.97839381e-03  1.19915239e+00 
 1.01880275e-08  1.01880275e-08  1.43669640e-01  1.19447695e+00  2.85691486e-03  1.19918754e+00 
 1.01882194e-08  1.01882194e-08  1.41367788e-01  1.19456749e+00  2.73902369e-03  1.19922164e+00 
 1.01884138e-08  1.01884138e-08  1.39034231e-01  1.19465526e+00  2.62466454e-03  1.19925470e+00 
 1.01886110e-08  1.01886110e-08  1.36668155e-01  1.19474031e+00  2.51378118e-03  1.19928674e+00 
 1.01888109e-08  1.01888109e-08  1.34268707e-01  1.19482267e+00  2.40631704e-03  1.19931778e+00 
 1.01890138e-08  1.01890138e-08  1.31834991e-01  1.19490238e+00  2.30221520e-03  1.19934784e+00 
 1.01892195e-08  1.01892195e-08  1.29366063e-01  1.19497949e+00  2.20141845e-03  1.19937693e+00 
 1.01894283e-08  1.01894283e-08  1.26860935e-01  1.19505403e+00  2.10386933e-03  1.19940508e+00 
 1.01896401e-08  1.01896401e-08  1.24318566e-01  1.19512605e+00  2.00951019e-03  1.19943230e+00 
 1.01898552e-08  1.01898552e-08  1.21737857e-01  1.19519560e+00  1.91828321e-03  1.19945860e+00 
 1.01900734e-08  1.01900734e-08  1.19119116e-01  1.19526268e+00  1.83017840e-03  1.19948400e+00 
 1.01902948e-08  1.01902948e-08  1.16461852e-01  1.19532733e+00  1.74515343e-03  1.19950850e+00 
 1.01905196e-08  1.01905196e-08  1.13764426e-01  1.19538960e+00  1.66312973e-03  1.19953213e+00 
 1.01907479e-08  1.01907479e-08  1.11025675e-01  1.19544956e+00  1.58404703e-03  1.19955491e+00 
 1.01909797e-08  1.01909797e-08  1.08243651e-01  1.19550726e+00  1.50782563e-03  1.19957686e+00 
 1.01912153e-08  1.01912153e-08  1.05416912e-01  1.19556276e+00  1.43440430e-03  1.19959800e+00 
 1.01914547e-08  1.01914547e-08  1.02543442e-01  1.19561611e+00  1.36371033e-03  1.19961835e+00 
 1.01916982e-08  1.01916982e-08  9.96215546e-02  1.19566738e+00  1.29568335e-03  1.19963793e+00 
 1.01919459e-08  1.01919459e-08  9.66490916e-02  1.19571661e+00  1.23025553e-03  1.19965676e+00 
 1.01921980e-08  1.01921980e-08  9.36240745e-02  1.19576387e+00  1.16736708e-03  1.19967486e+00 
 1.01924547e-08  1.01924547e-08  9.05441250e-02  1.19580920e+00  1.10695360e-03  1.19969224e+00 
 1.01927161e-08  1.01927161e-08  8.74069342e-02  1.19585267e+00  1.04895621e-03  1.19970893e+00 
 1.01929825e-08  1.01929825e-08  8.42098400e-02  1.19589433e+00  9.93313389e-04  1.19972494e+00 
 1.01932542e-08  1.01932542e-08  8.09501607e-02  1.19593424e+00  9.39967489e-04  1.19974030e+00 
 1.01935313e-08  1.01935313e-08  7.76248823e-02  1.19597245e+00  8.88859520e-04  1.19975500e+00 
 1.01938141e-08  1.01938141e-08  7.42308921e-02  1.19600901e+00  8.39933309e-04  1.19976909e+00 
 1.01941029e-08  1.01941029e-08  7.07647431e-02  1.19604399e+00  7.93132134e-04  1.19978256e+00 
 1.01943981e-08  1.01943981e-08  6.72228134e-02  1.19607743e+00  7.48401389e-04  1.19979544e+00 
 1.01946999e-08  1.01946999e-08  6.36011244e-02  1.19610939e+00  7.05686427e-04  1.19980774e+00 
 1.01950087e-08  1.01950087e-08  5.98954438e-02  1.19613993e+00  6.64934255e-04  1.19981948e+00 
 1.01953247e-08  1.01953247e-08  5.61041024e-02  1.19616908e+00  6.26121455e-04  1.19983066e+00 
 1.01956480e-08  1.01956480e-08  5.22234400e-02  1.19619688e+00  5.89202457e-04  1.19984131e+00 
 1.01959793e-08  1.01959793e-08  4.82489013e-02  1.19622339e+00  5.54125587e-04  1.19985142e+00 
 1.01963187e-08  1.01963187e-08  4.41755667e-02  1.19624868e+00  5.20839511e-04  1.19986102e+00 
 1.01966669e-08  1.01966669e-08  3.99977749e-02  1.19627278e+00  4.89290796e-04  1.19987013e+00 
 1.01970242e-08  1.01970242e-08  3.57096429e-02  1.19629577e+00  4.59428659e-04  1.19987875e+00 
 1.01973913e-08  1.01973913e-08  3.13045625e-02  1.19631769e+00  4.31201467e-04  1.19988691e+00 
 1.01977687e-08  1.01977687e-08  2.67755366e-02  1.19633860e+00  4.04559511e-04  1.19989461e+00 
 1.01981571e-08  1.01981571e-08  2.21147475e-02  1.19635855e+00  3.79452624e-04  1.19990188e+00 
 1.01985572e-08  1.01985572e-08  1.73137742e-02  1.19637761e+00  3.55831971e-04  1.19990872e+00 
 1.01989697e-08  1.01989697e-08  1.23632290e-02  1.19639582e+00  3.33648571e-04  1.19991514e+00 
 1.01993956e-08  1.01993956e-08  7.25287366e-03  1.19641324e+00  3.12854440e-04  1.19992117e+00 
 1.01998357e-08  1.01998357e-08  1.97128864e-03  1.19642992e+00  2.93401668e-04  1.19992682e+00 
 1.02000000e-08  1.02000000e-08  0.00000000e+00  1.19643583e+00  2.86645843e-04  1.19992878e+00 
 1.02000001e-08  1.02000001e-08  0.00000000e+00  1.19643583e+00  2.86641099e-04  1.19992878e+00 
 1.02000004e-08  1.02000004e-08  0.00000000e+00  1.19643584e+00  2.86631611e-04  1.19992878e+00 
 1.02000008e-08  1.02000008e-08  0.00000000e+00  1.19643586e+00  2.86612638e-04  1.19992879e+00 
 1.02000018e-08  1.02000018e-08  0.00000000e+00  1.19643591e+00  2.86574713e-04  1.19992880e+00 
 1.02000037e-08  1.02000037e-08  0.00000000e+00  1.19643604e+00  2.86498989e-04  1.19992882e+00 
 1.02000074e-08  1.02000074e-08  0.00000000e+00  1.19643639e+00  2.86348308e-04  1.19992887e+00 
 1.02000150e-08  1.02000150e-08  0.00000000e+00  1.19643740e+00  2.86051396e-04  1.19992895e+00 
 1.02000267e-08  1.02000267e-08  0.00000000e+00  1.19643967e+00  2.85602810e-04  1.19992909e+00 
 1.02000404e-08  1.02000404e-08  0.00000000e+00  1.19644315e+00  2.85110299e-04  1.19992925e+00 
 1.02000542e-08  1.02000542e-08  0.00000000e+00  1.19644740e+00  2.84646078e-04  1.19992941e+00 
 1.02000702e-08  1.02000702e-08  0.00000000e+00  1.19645313e+00  2.84149577e-04  1.19992960e+00 
 1.02000878e-08  1.02000878e-08  0.00000000e+00  1.19646024e+00  2.83659137e-04  1.19992980e+00 
 1.02001072e-08  1.02001072e-08  0.00000000e+00  1.19646898e+00  2.83182326e-04  1.19993003e+00 
 1.02001262e-08  1.02001262e-08  0.00000000e+00  1.19647824e+00  2.82785297e-04  1.19993026e+00 
 1.02001463e-08  1.02001463e-08  0.00000000e+00  1.19648877e+00  2.82436378e-04  1.19993050e+00 
