 time            time            v(gate_charge)  ig_charge       id_charge       is_charge       ib_charge       i_total         qg_approx       qd_approx       qs_approx       qb_approx       q_total        
 2.00491199e-08  2.00491199e-08  5.89438406e-02 -9.59067396e-06 -2.17957492e-06  1.05127378e-05  1.25631111e-06 -1.19999998e-09 -4.14765003e-15 -1.65547147e-10  1.65547844e-10  3.45085576e-15 -5.88845448e-20 
 2.00492050e-08  2.00492050e-08  5.90460120e-02 -9.59106540e-06 -2.19354092e-06  1.05271707e-05  1.25623563e-06 -1.19999996e-09 -4.14846662e-15 -1.65547147e-10  1.65547845e-10  3.45096272e-15 -5.89867261e-20 
 2.00492890e-08  2.00492890e-08  5.91467793e-02 -9.59145137e-06 -2.20734957e-06  1.05414397e-05  1.25616121e-06 -1.20000000e-09 -4.14927203e-15 -1.65547147e-10  1.65547846e-10  3.45106821e-15 -5.90874812e-20 
 2.00493723e-08  2.00493723e-08  5.92468173e-02 -9.59183445e-06 -2.22109236e-06  1.05556395e-05  1.25608735e-06 -1.20000000e-09 -4.15007163e-15 -1.65547148e-10  1.65547846e-10  3.45117293e-15 -5.91875223e-20 
 2.00494546e-08  2.00494546e-08  5.93454628e-02 -9.59221211e-06 -2.23467718e-06  1.05696747e-05  1.25601454e-06 -1.20000000e-09 -4.15086014e-15 -1.65547148e-10  1.65547847e-10  3.45127618e-15 -5.92861534e-20 
 2.00495361e-08  2.00495361e-08  5.94433193e-02 -9.59258666e-06 -2.24818609e-06  1.05836304e-05  1.25594233e-06 -1.19999997e-09 -4.15164237e-15 -1.65547148e-10  1.65547848e-10  3.45137860e-15 -5.93840068e-20 
 2.00496166e-08  2.00496166e-08  5.95399421e-02 -9.59295641e-06 -2.26155679e-06  1.05974421e-05  1.25587106e-06 -1.19999998e-09 -4.15241477e-15 -1.65547148e-10  1.65547849e-10  3.45147973e-15 -5.94806295e-20 
 2.00496965e-08  2.00496965e-08  5.96357589e-02 -9.59332299e-06 -2.27484749e-06  1.06111701e-05  1.25580039e-06 -1.20000003e-09 -4.15318076e-15 -1.65547148e-10  1.65547850e-10  3.45158000e-15 -5.95764598e-20 
 2.00497754e-08  2.00497754e-08  5.97304585e-02 -9.59368521e-06 -2.28801419e-06  1.06247688e-05  1.25573057e-06 -1.20000003e-09 -4.15393785e-15 -1.65547148e-10  1.65547851e-10  3.45167910e-15 -5.96711425e-20 
 2.00498536e-08  2.00498536e-08  5.98243400e-02 -9.59404422e-06 -2.30109757e-06  1.06382804e-05  1.25566137e-06 -1.19999996e-09 -4.15468842e-15 -1.65547149e-10  1.65547852e-10  3.45177734e-15 -5.97650364e-20 
 2.00499310e-08  2.00499310e-08  5.99171897e-02 -9.59439921e-06 -2.31406703e-06  1.06516733e-05  1.25559295e-06 -1.20000001e-09 -4.15543077e-15 -1.65547149e-10  1.65547852e-10  3.45187449e-15 -5.98578967e-20 
 2.00500077e-08  2.00500077e-08  6.00092202e-02 -9.59475100e-06 -2.32695143e-06  1.06649773e-05  1.25552516e-06 -1.19999996e-09 -4.15616659e-15 -1.65547149e-10  1.65547853e-10  3.45197079e-15 -5.99499299e-20 
 2.00500836e-08  2.00500836e-08  6.01002875e-02 -9.59509902e-06 -2.33972983e-06  1.06781708e-05  1.25545809e-06 -1.20000003e-09 -4.15689475e-15 -1.65547149e-10  1.65547854e-10  3.45206606e-15 -6.00409975e-20 
 2.00501588e-08  2.00501588e-08  6.01905447e-02 -9.59544388e-06 -2.35242295e-06  1.06912752e-05  1.25539163e-06 -1.20000002e-09 -4.15761645e-15 -1.65547149e-10  1.65547855e-10  3.45216049e-15 -6.01312652e-20 
 2.00502332e-08  2.00502332e-08  6.02798966e-02 -9.59578520e-06 -2.36501662e-06  1.07042760e-05  1.25532585e-06 -1.20000001e-09 -4.15833094e-15 -1.65547150e-10  1.65547856e-10  3.45225396e-15 -6.02206052e-20 
 2.00503070e-08  2.00503070e-08  6.03684545e-02 -9.59612342e-06 -2.37752583e-06  1.07171886e-05  1.25526068e-06 -1.20000004e-09 -4.15903910e-15 -1.65547150e-10  1.65547856e-10  3.45234660e-15 -6.03091877e-20 
 2.00503801e-08  2.00503801e-08  6.04561566e-02 -9.59645831e-06 -2.38994112e-06  1.07300033e-05  1.25519615e-06 -1.19999998e-09 -4.15974045e-15 -1.65547150e-10  1.65547857e-10  3.45243834e-15 -6.03968614e-20 
 2.00504526e-08  2.00504526e-08  6.05430850e-02 -9.59679017e-06 -2.40227342e-06  1.07427314e-05  1.25513221e-06 -1.20000000e-09 -4.16043563e-15 -1.65547150e-10  1.65547858e-10  3.45252927e-15 -6.04837773e-20 
 2.00505243e-08  2.00505243e-08  6.06292007e-02 -9.59711886e-06 -2.41451653e-06  1.07553665e-05  1.25506888e-06 -1.19999993e-09 -4.16112434e-15 -1.65547150e-10  1.65547859e-10  3.45261933e-15 -6.05698894e-20 
 2.00505955e-08  2.00505955e-08  6.07145650e-02 -9.59744461e-06 -2.42667851e-06  1.07679170e-05  1.25500612e-06 -1.19999999e-09 -4.16180706e-15 -1.65547150e-10  1.65547859e-10  3.45270861e-15 -6.06552634e-20 
 2.00506660e-08  2.00506660e-08  6.07991546e-02 -9.59776735e-06 -2.43875539e-06  1.07803788e-05  1.25494395e-06 -1.19999996e-09 -4.16248361e-15 -1.65547151e-10  1.65547860e-10  3.45279708e-15 -6.07398580e-20 
 2.00507358e-08  2.00507358e-08  6.08830157e-02 -9.59808724e-06 -2.45075317e-06  1.07927581e-05  1.25488232e-06 -1.20000004e-09 -4.16315435e-15 -1.65547151e-10  1.65547861e-10  3.45288478e-15 -6.08237257e-20 
 2.00508051e-08  2.00508051e-08  6.09661356e-02 -9.59840425e-06 -2.46266941e-06  1.08050524e-05  1.25482125e-06 -1.19999997e-09 -4.16381919e-15 -1.65547151e-10  1.65547862e-10  3.45297170e-15 -6.09068582e-20 
 2.00508738e-08  2.00508738e-08  6.10485498e-02 -9.59871850e-06 -2.47450860e-06  1.08172664e-05  1.25476072e-06 -1.19999997e-09 -4.16447840e-15 -1.65547151e-10  1.65547862e-10  3.45305787e-15 -6.09892711e-20 
 2.00509419e-08  2.00509419e-08  6.11302523e-02 -9.59902998e-06 -2.48626933e-06  1.08293986e-05  1.25470072e-06 -1.19999994e-09 -4.16513195e-15 -1.65547151e-10  1.65547863e-10  3.45314330e-15 -6.10709962e-20 
 2.00509687e-08  2.00509687e-08  6.11624852e-02 -9.59915284e-06 -2.49091563e-06  1.08341914e-05  1.25467706e-06 -1.20000000e-09 -4.16538979e-15 -1.65547151e-10  1.65547863e-10  3.45317701e-15 -6.11032273e-20 
 2.00510027e-08  2.00510027e-08  6.12032482e-02 -9.59930821e-06 -2.49679683e-06  1.08402579e-05  1.25464713e-06 -1.20000007e-09 -4.16571586e-15 -1.65547151e-10  1.65547864e-10  3.45321962e-15 -6.11439901e-20 
 2.00510385e-08  2.00510385e-08  6.12461513e-02 -9.59947172e-06 -2.50299318e-06  1.08466493e-05  1.25461564e-06 -1.19999996e-09 -4.16605907e-15 -1.65547152e-10  1.65547864e-10  3.45326448e-15 -6.11868808e-20 
 2.00510732e-08  2.00510732e-08  6.12878132e-02 -9.59963048e-06 -2.50901655e-06  1.08528620e-05  1.25458506e-06 -1.19999999e-09 -4.16639235e-15 -1.65547152e-10  1.65547865e-10  3.45330804e-15 -6.12285401e-20 
 2.00511337e-08  2.00511337e-08  6.13604399e-02 -9.59990720e-06 -2.51953151e-06  1.08637069e-05  1.25453176e-06 -1.19999998e-09 -4.16697335e-15 -1.65547152e-10  1.65547865e-10  3.45338397e-15 -6.13011660e-20 
 2.00511995e-08  2.00511995e-08  6.14393641e-02 -9.60020787e-06 -2.53097959e-06  1.08755136e-05  1.25447385e-06 -1.20000003e-09 -4.16760474e-15 -1.65547152e-10  1.65547866e-10  3.45346648e-15 -6.13800934e-20 
 2.00512678e-08  2.00512678e-08  6.15213831e-02 -9.60052026e-06 -2.54290018e-06  1.08878068e-05  1.25441369e-06 -1.19999992e-09 -4.16826092e-15 -1.65547152e-10  1.65547867e-10  3.45355222e-15 -6.14620993e-20 
 2.00513361e-08  2.00513361e-08  6.16033114e-02 -9.60083226e-06 -2.55483166e-06  1.09001103e-05  1.25435361e-06 -1.20000000e-09 -4.16891639e-15 -1.65547152e-10  1.65547867e-10  3.45363786e-15 -6.15440530e-20 
 2.00514037e-08  2.00514037e-08  6.16844147e-02 -9.60114105e-06 -2.56666673e-06  1.09123136e-05  1.25429414e-06 -1.20000003e-09 -4.16956529e-15 -1.65547152e-10  1.65547868e-10  3.45372263e-15 -6.16251603e-20 
 2.00514710e-08  2.00514710e-08  6.17651606e-02 -9.60144842e-06 -2.57847315e-06  1.09244866e-05  1.25423495e-06 -1.19999999e-09 -4.17021134e-15 -1.65547153e-10  1.65547869e-10  3.45380703e-15 -6.17059286e-20 
 2.00515378e-08  2.00515378e-08  6.18453836e-02 -9.60175374e-06 -2.59022638e-06  1.09366040e-05  1.25417616e-06 -1.19999997e-09 -4.17085323e-15 -1.65547153e-10  1.65547870e-10  3.45389088e-15 -6.17861443e-20 
 2.00516046e-08  2.00516046e-08  6.19255629e-02 -9.60205884e-06 -2.60199644e-06  1.09487379e-05  1.25411741e-06 -1.19999996e-09 -4.17149479e-15 -1.65547153e-10  1.65547870e-10  3.45397467e-15 -6.18663289e-20 
 2.00516712e-08  2.00516712e-08  6.20054928e-02 -9.60236293e-06 -2.61375304e-06  1.09608571e-05  1.25405886e-06 -1.19999988e-09 -4.17213438e-15 -1.65547153e-10  1.65547871e-10  3.45405821e-15 -6.19462597e-20 
 2.00517379e-08  2.00517379e-08  6.20854492e-02 -9.60266707e-06 -2.62553670e-06  1.09730035e-05  1.25400030e-06 -1.19999998e-09 -4.17277420e-15 -1.65547153e-10  1.65547872e-10  3.45414176e-15 -6.20261843e-20 
 2.00518044e-08  2.00518044e-08  6.21652428e-02 -9.60297053e-06 -2.63731951e-06  1.09851482e-05  1.25394188e-06 -1.19999998e-09 -4.17341274e-15 -1.65547153e-10  1.65547873e-10  3.45422515e-15 -6.21059744e-20 
 2.00518709e-08  2.00518709e-08  6.22450546e-02 -9.60327401e-06 -2.64912817e-06  1.09973187e-05  1.25388345e-06 -1.19999999e-09 -4.17405144e-15 -1.65547154e-10  1.65547873e-10  3.45430854e-15 -6.21858099e-20 
 2.00519373e-08  2.00519373e-08  6.23247466e-02 -9.60357697e-06 -2.66094228e-06  1.10094941e-05  1.25382513e-06 -1.19999998e-09 -4.17468920e-15 -1.65547154e-10  1.65547874e-10  3.45439181e-15 -6.22654810e-20 
 2.00520037e-08  2.00520037e-08  6.24044502e-02 -9.60387991e-06 -2.67278129e-06  1.10216944e-05  1.25376681e-06 -1.19999992e-09 -4.17532708e-15 -1.65547154e-10  1.65547875e-10  3.45447509e-15 -6.23452113e-20 
 2.00520701e-08  2.00520701e-08  6.24840703e-02 -9.60418249e-06 -2.68463111e-06  1.10339050e-05  1.25370856e-06 -1.20000000e-09 -4.17596431e-15 -1.65547154e-10  1.65547876e-10  3.45455827e-15 -6.24248307e-20 
 2.00521364e-08  2.00521364e-08  6.25637032e-02 -9.60448505e-06 -2.69650607e-06  1.10461408e-05  1.25365032e-06 -1.19999997e-09 -4.17660166e-15 -1.65547154e-10  1.65547876e-10  3.45464147e-15 -6.25044316e-20 
 2.00522027e-08  2.00522027e-08  6.26432835e-02 -9.60478736e-06 -2.70839645e-06  1.10583917e-05  1.25359212e-06 -1.20000001e-09 -4.17723861e-15 -1.65547155e-10  1.65547877e-10  3.45472460e-15 -6.25840347e-20 
 2.00522691e-08  2.00522691e-08  6.27228815e-02 -9.60508969e-06 -2.72031278e-06  1.10706685e-05  1.25353393e-06 -1.19999998e-09 -4.17787572e-15 -1.65547155e-10  1.65547878e-10  3.45480776e-15 -6.26636269e-20 
 2.00523354e-08  2.00523354e-08  6.28024521e-02 -9.60539185e-06 -2.73224833e-06  1.10829644e-05  1.25347577e-06 -1.20000000e-09 -4.17851263e-15 -1.65547155e-10  1.65547878e-10  3.45489087e-15 -6.27432235e-20 
 2.00524017e-08  2.00524017e-08  6.28820464e-02 -9.60569404e-06 -2.74421084e-06  1.10952873e-05  1.25341761e-06 -1.20000004e-09 -4.17914975e-15 -1.65547155e-10  1.65547879e-10  3.45497401e-15 -6.28228087e-20 
 2.00524680e-08  2.00524680e-08  6.29616334e-02 -9.60599615e-06 -2.75619567e-06  1.11076324e-05  1.25335947e-06 -1.19999993e-09 -4.17978684e-15 -1.65547155e-10  1.65547880e-10  3.45505714e-15 -6.29023854e-20 
 2.00525344e-08  2.00525344e-08  6.30412504e-02 -9.60629832e-06 -2.76820850e-06  1.11200055e-05  1.25330131e-06 -1.19999996e-09 -4.18042418e-15 -1.65547155e-10  1.65547881e-10  3.45514030e-15 -6.29820321e-20 
 2.00526007e-08  2.00526007e-08  6.31208759e-02 -9.60660046e-06 -2.78024615e-06  1.11324034e-05  1.25324317e-06 -1.19999999e-09 -4.18106161e-15 -1.65547156e-10  1.65547881e-10  3.45522346e-15 -6.30616442e-20 
 2.00526671e-08  2.00526671e-08  6.32005371e-02 -9.60690268e-06 -2.79231279e-06  1.11448305e-05  1.25318500e-06 -1.20000002e-09 -4.18169935e-15 -1.65547156e-10  1.65547882e-10  3.45530665e-15 -6.31413103e-20 
 2.00527335e-08  2.00527335e-08  6.32802193e-02 -9.60720493e-06 -2.80440626e-06  1.11572843e-05  1.25312684e-06 -1.19999998e-09 -4.18233728e-15 -1.65547156e-10  1.65547883e-10  3.45538986e-15 -6.32209907e-20 
 2.00528000e-08  2.00528000e-08  6.33599421e-02 -9.60750727e-06 -2.81652962e-06  1.11697682e-05  1.25306866e-06 -1.20000005e-09 -4.18297555e-15 -1.65547156e-10  1.65547884e-10  3.45547311e-15 -6.33006840e-20 
 2.00528048e-08  2.00528048e-08  6.33658037e-02 -9.60752950e-06 -2.81742191e-06  1.11706870e-05  1.25306439e-06 -1.20000052e-09 -4.18302248e-15 -1.65547156e-10  1.65547884e-10  3.45547923e-15 -6.33065670e-20 
 2.00528105e-08  2.00528105e-08  6.33725591e-02 -9.60755511e-06 -2.81845044e-06  1.11717461e-05  1.25305946e-06 -1.19999960e-09 -4.18307656e-15 -1.65547156e-10  1.65547884e-10  3.45548629e-15 -6.33133166e-20 
 2.00528121e-08  2.00528121e-08  6.33744746e-02 -9.60756238e-06 -2.81874211e-06  1.11720464e-05  1.25305806e-06 -1.20000055e-09 -4.18309190e-15 -1.65547156e-10  1.65547884e-10  3.45548829e-15 -6.33152331e-20 
 2.00528134e-08  2.00528134e-08  6.33761332e-02 -9.60756867e-06 -2.81899469e-06  1.11723065e-05  1.25305685e-06 -1.20000321e-09 -4.18310518e-15 -1.65547156e-10  1.65547884e-10  3.45549002e-15 -6.33168935e-20 
 2.00528153e-08  2.00528153e-08  6.33784008e-02 -9.60757726e-06 -2.81933999e-06  1.11726621e-05  1.25305520e-06 -1.20000115e-09 -4.18312333e-15 -1.65547156e-10  1.65547884e-10  3.45549239e-15 -6.33191436e-20 
 2.00528168e-08  2.00528168e-08  6.33802092e-02 -9.60758412e-06 -2.81961539e-06  1.11729456e-05  1.25305388e-06 -1.20000060e-09 -4.18313781e-15 -1.65547156e-10  1.65547884e-10  3.45549428e-15 -6.33209555e-20 
 2.00528188e-08  2.00528188e-08  6.33825925e-02 -9.60759316e-06 -2.81997838e-06  1.11733194e-05  1.25305214e-06 -1.20000085e-09 -4.18315689e-15 -1.65547156e-10  1.65547884e-10  3.45549677e-15 -6.33233431e-20 
 2.00528210e-08  2.00528210e-08  6.33852518e-02 -9.60760324e-06 -2.82038340e-06  1.11737364e-05  1.25305020e-06 -1.20000064e-09 -4.18317818e-15 -1.65547156e-10  1.65547884e-10  3.45549954e-15 -6.33260078e-20 
 2.00528239e-08  2.00528239e-08  6.33886573e-02 -9.60761616e-06 -2.82090213e-06  1.11742706e-05  1.25304771e-06 -1.19999984e-09 -4.18320545e-15 -1.65547156e-10  1.65547884e-10  3.45550310e-15 -6.33293751e-20 
 2.00528275e-08  2.00528275e-08  6.33930343e-02 -9.60763275e-06 -2.82156888e-06  1.11749571e-05  1.25304452e-06 -1.19999948e-09 -4.18324049e-15 -1.65547156e-10  1.65547884e-10  3.45550767e-15 -6.33337753e-20 
 2.00528329e-08  2.00528329e-08  6.33994538e-02 -9.60765709e-06 -2.82254693e-06  1.11759642e-05  1.25303984e-06 -1.20000017e-09 -4.18329189e-15 -1.65547156e-10  1.65547884e-10  3.45551437e-15 -6.33402011e-20 
 2.00528413e-08  2.00528413e-08  6.34095277e-02 -9.60769529e-06 -2.82408203e-06  1.11775448e-05  1.25303249e-06 -1.20000050e-09 -4.18337255e-15 -1.65547156e-10  1.65547884e-10  3.45552489e-15 -6.33502871e-20 
 2.00528561e-08  2.00528561e-08  6.34273076e-02 -9.60776270e-06 -2.82679234e-06  1.11803355e-05  1.25301951e-06 -1.20000017e-09 -4.18351490e-15 -1.65547156e-10  1.65547884e-10  3.45554346e-15 -6.33680821e-20 
 2.00528754e-08  2.00528754e-08  6.34504215e-02 -9.60785034e-06 -2.83031752e-06  1.11839652e-05  1.25300265e-06 -1.20000014e-09 -4.18369996e-15 -1.65547156e-10  1.65547884e-10  3.45556759e-15 -6.33911573e-20 
 2.00528976e-08  2.00528976e-08  6.34771231e-02 -9.60795156e-06 -2.83439236e-06  1.11881608e-05  1.25298317e-06 -1.20000014e-09 -4.18391375e-15 -1.65547156e-10  1.65547885e-10  3.45559547e-15 -6.34178696e-20 
 2.00529220e-08  2.00529220e-08  6.35063504e-02 -9.60806236e-06 -2.83885570e-06  1.11927562e-05  1.25296185e-06 -1.19999998e-09 -4.18414776e-15 -1.65547157e-10  1.65547885e-10  3.45562599e-15 -6.34470978e-20 
 2.00529470e-08  2.00529470e-08  6.35363476e-02 -9.60817607e-06 -2.84343995e-06  1.11974760e-05  1.25293998e-06 -1.20000013e-09 -4.18438794e-15 -1.65547157e-10  1.65547885e-10  3.45565731e-15 -6.34771018e-20 
 2.00529743e-08  2.00529743e-08  6.35691138e-02 -9.60830026e-06 -2.84845124e-06  1.12026354e-05  1.25291608e-06 -1.20000005e-09 -4.18465030e-15 -1.65547157e-10  1.65547886e-10  3.45569152e-15 -6.35098442e-20 
 2.00530034e-08  2.00530034e-08  6.36041130e-02 -9.60843291e-06 -2.85380849e-06  1.12081508e-05  1.25289056e-06 -1.19999997e-09 -4.18493054e-15 -1.65547157e-10  1.65547886e-10  3.45572806e-15 -6.35448756e-20 
 2.00530364e-08  2.00530364e-08  6.36436910e-02 -9.60858290e-06 -2.85987215e-06  1.12143934e-05  1.25286170e-06 -1.19999999e-09 -4.18524744e-15 -1.65547157e-10  1.65547886e-10  3.45576939e-15 -6.35844545e-20 
 2.00530733e-08  2.00530733e-08  6.36879094e-02 -9.60875046e-06 -2.86665375e-06  1.12213747e-05  1.25282946e-06 -1.20000006e-09 -4.18560151e-15 -1.65547157e-10  1.65547887e-10  3.45581555e-15 -6.36286719e-20 
 2.00531163e-08  2.00531163e-08  6.37395486e-02 -9.60894612e-06 -2.87458276e-06  1.12295371e-05  1.25279181e-06 -1.20000000e-09 -4.18601500e-15 -1.65547157e-10  1.65547887e-10  3.45586946e-15 -6.36803391e-20 
 2.00531665e-08  2.00531665e-08  6.37997550e-02 -9.60917421e-06 -2.88383993e-06  1.12390662e-05  1.25274793e-06 -1.20000001e-09 -4.18649711e-15 -1.65547157e-10  1.65547888e-10  3.45593232e-15 -6.37405547e-20 
 2.00532275e-08  2.00532275e-08  6.38730064e-02 -9.60945167e-06 -2.89512135e-06  1.12506785e-05  1.25269455e-06 -1.20000001e-09 -4.18708369e-15 -1.65547157e-10  1.65547888e-10  3.45600879e-15 -6.38138306e-20 
 2.00532925e-08  2.00532925e-08  6.39510201e-02 -9.60974712e-06 -2.90715852e-06  1.12630679e-05  1.25263771e-06 -1.19999998e-09 -4.18770842e-15 -1.65547158e-10  1.65547889e-10  3.45609022e-15 -6.38918331e-20 
 2.00533578e-08  2.00533578e-08  6.40293144e-02 -9.61004358e-06 -2.91926219e-06  1.12755251e-05  1.25258068e-06 -1.19999993e-09 -4.18833542e-15 -1.65547158e-10  1.65547890e-10  3.45617195e-15 -6.39701324e-20 
 2.00534241e-08  2.00534241e-08  6.41089274e-02 -9.61034498e-06 -2.93159359e-06  1.12882159e-05  1.25252270e-06 -1.20000005e-09 -4.18897300e-15 -1.65547158e-10  1.65547891e-10  3.45625505e-15 -6.40497490e-20 
 2.00534897e-08  2.00534897e-08  6.41876900e-02 -9.61064311e-06 -2.94381700e-06  1.13007948e-05  1.25246535e-06 -1.20000001e-09 -4.18960379e-15 -1.65547158e-10  1.65547891e-10  3.45633726e-15 -6.41285125e-20 
 2.00535562e-08  2.00535562e-08  6.42674091e-02 -9.61094480e-06 -2.95621294e-06  1.13135504e-05  1.25240732e-06 -1.20000002e-09 -4.19024226e-15 -1.65547158e-10  1.65547892e-10  3.45642046e-15 -6.42082284e-20 
 2.00536222e-08  2.00536222e-08  6.43466446e-02 -9.61124460e-06 -2.96855774e-06  1.13262527e-05  1.25234965e-06 -1.19999999e-09 -4.19087688e-15 -1.65547159e-10  1.65547893e-10  3.45650316e-15 -6.42874748e-20 
 2.00536889e-08  2.00536889e-08  6.44266855e-02 -9.61154739e-06 -2.98105239e-06  1.13391084e-05  1.25229141e-06 -1.19999997e-09 -4.19151796e-15 -1.65547159e-10  1.65547894e-10  3.45658669e-15 -6.43675060e-20 
 2.00537554e-08  2.00537554e-08  6.45064368e-02 -9.61184903e-06 -2.99352625e-06  1.13519419e-05  1.25223339e-06 -1.19999996e-09 -4.19215675e-15 -1.65547159e-10  1.65547894e-10  3.45666991e-15 -6.44472569e-20 
 2.00538223e-08  2.00538223e-08  6.45867823e-02 -9.61215286e-06 -3.00611777e-06  1.13648957e-05  1.25217496e-06 -1.20000000e-09 -4.19280032e-15 -1.65547159e-10  1.65547895e-10  3.45675375e-15 -6.45275987e-20 
 2.00538891e-08  2.00538891e-08  6.46669238e-02 -9.61245587e-06 -3.01870204e-06  1.13778412e-05  1.25211668e-06 -1.20000000e-09 -4.19344227e-15 -1.65547159e-10  1.65547896e-10  3.45683738e-15 -6.46077359e-20 
 2.00539562e-08  2.00539562e-08  6.47474920e-02 -9.61276043e-06 -3.03137826e-06  1.13908806e-05  1.25205811e-06 -1.19999996e-09 -4.19408766e-15 -1.65547160e-10  1.65547897e-10  3.45692144e-15 -6.46883111e-20 
 2.00540233e-08  2.00540233e-08  6.48279228e-02 -9.61306441e-06 -3.04405788e-06  1.14039226e-05  1.25199965e-06 -1.19999998e-09 -4.19473198e-15 -1.65547160e-10  1.65547897e-10  3.45700536e-15 -6.47687211e-20 
 2.00540902e-08  2.00540902e-08  6.49082590e-02 -9.61336798e-06 -3.05674755e-06  1.14169743e-05  1.25194127e-06 -1.19999998e-09 -4.19537555e-15 -1.65547160e-10  1.65547898e-10  3.45708917e-15 -6.48490731e-20 
 2.00541566e-08  2.00541566e-08  6.49879387e-02 -9.61366901e-06 -3.06935824e-06  1.14299439e-05  1.25188338e-06 -1.19999996e-09 -4.19601389e-15 -1.65547160e-10  1.65547899e-10  3.45717230e-15 -6.49287377e-20 
 2.00542228e-08  2.00542228e-08  6.50673501e-02 -9.61396897e-06 -3.08195098e-06  1.14428943e-05  1.25182570e-06 -1.19999994e-09 -4.19665009e-15 -1.65547160e-10  1.65547900e-10  3.45725514e-15 -6.50081372e-20 
 2.00542885e-08  2.00542885e-08  6.51462188e-02 -9.61426683e-06 -3.09448196e-06  1.14557804e-05  1.25176843e-06 -1.20000001e-09 -4.19728197e-15 -1.65547161e-10  1.65547900e-10  3.45733742e-15 -6.50870032e-20 
 2.00543540e-08  2.00543540e-08  6.52248294e-02 -9.61456366e-06 -3.10699604e-06  1.14686483e-05  1.25171135e-06 -1.20000001e-09 -4.19791180e-15 -1.65547161e-10  1.65547901e-10  3.45741942e-15 -6.51655935e-20 
 2.00544192e-08  2.00544192e-08  6.53030255e-02 -9.61485887e-06 -3.11946807e-06  1.14814724e-05  1.25165459e-06 -1.19999998e-09 -4.19853833e-15 -1.65547161e-10  1.65547902e-10  3.45750098e-15 -6.52437782e-20 
 2.00544842e-08  2.00544842e-08  6.53809823e-02 -9.61515312e-06 -3.13192573e-06  1.14942808e-05  1.25159802e-06 -1.19999998e-09 -4.19916296e-15 -1.65547161e-10  1.65547903e-10  3.45758229e-15 -6.53217654e-20 
 2.00545488e-08  2.00545488e-08  6.54586085e-02 -9.61544607e-06 -3.14435424e-06  1.15070586e-05  1.25154169e-06 -1.20000001e-09 -4.19978496e-15 -1.65547161e-10  1.65547903e-10  3.45766325e-15 -6.53994072e-20 
 2.00546133e-08  2.00546133e-08  6.55360132e-02 -9.61573814e-06 -3.15677081e-06  1.15198234e-05  1.25148554e-06 -1.20000003e-09 -4.20040520e-15 -1.65547162e-10  1.65547904e-10  3.45774398e-15 -6.54768397e-20 
 2.00546776e-08  2.00546776e-08  6.56131462e-02 -9.61602912e-06 -3.16916724e-06  1.15325668e-05  1.25142960e-06 -1.20000006e-09 -4.20102328e-15 -1.65547162e-10  1.65547905e-10  3.45782442e-15 -6.55539657e-20 
 2.00547417e-08  2.00547417e-08  6.56900776e-02 -9.61631929e-06 -3.18155462e-06  1.15453001e-05  1.25137381e-06 -1.19999993e-09 -4.20163977e-15 -1.65547162e-10  1.65547906e-10  3.45790465e-15 -6.56309038e-20 
 2.00548057e-08  2.00548057e-08  6.57667820e-02 -9.61660856e-06 -3.19392870e-06  1.15580191e-05  1.25131821e-06 -1.19999998e-09 -4.20225446e-15 -1.65547162e-10  1.65547906e-10  3.45798464e-15 -6.57075954e-20 
 2.00548694e-08  2.00548694e-08  6.58433058e-02 -9.61689709e-06 -3.20629680e-06  1.15707312e-05  1.25126274e-06 -1.19999994e-09 -4.20286772e-15 -1.65547162e-10  1.65547907e-10  3.45806443e-15 -6.57841231e-20 
 2.00549330e-08  2.00549330e-08  6.59196378e-02 -9.61718485e-06 -3.21865702e-06  1.15834344e-05  1.25120742e-06 -1.20000006e-09 -4.20347946e-15 -1.65547163e-10  1.65547908e-10  3.45814402e-15 -6.58604403e-20 
