 time            time            v(in_inv)       v(out_inv)      i(Vdd_inv)     
 8.86395337e-08  8.86395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.86495337e-08  8.86495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.86595337e-08  8.86595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.86695337e-08  8.86695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.86795337e-08  8.86795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.86895337e-08  8.86895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.86995337e-08  8.86995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87095337e-08  8.87095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87195337e-08  8.87195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87295337e-08  8.87295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87395337e-08  8.87395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87495337e-08  8.87495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87595337e-08  8.87595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87695337e-08  8.87695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87795337e-08  8.87795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87895337e-08  8.87895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.87995337e-08  8.87995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88095337e-08  8.88095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88195337e-08  8.88195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88295337e-08  8.88295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88395337e-08  8.88395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88495337e-08  8.88495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88595337e-08  8.88595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88695337e-08  8.88695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88795337e-08  8.88795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88895337e-08  8.88895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.88995337e-08  8.88995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89095337e-08  8.89095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89195337e-08  8.89195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89295337e-08  8.89295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89395337e-08  8.89395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89495337e-08  8.89495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89595337e-08  8.89595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89695337e-08  8.89695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89795337e-08  8.89795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89895337e-08  8.89895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.89995337e-08  8.89995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90095337e-08  8.90095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90195337e-08  8.90195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90295337e-08  8.90295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90395337e-08  8.90395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90495337e-08  8.90495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90595337e-08  8.90595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90695337e-08  8.90695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90795337e-08  8.90795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90895337e-08  8.90895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.90995337e-08  8.90995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91095337e-08  8.91095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91195337e-08  8.91195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91295337e-08  8.91295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91395337e-08  8.91395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91495337e-08  8.91495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91595337e-08  8.91595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91695337e-08  8.91695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91795337e-08  8.91795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91895337e-08  8.91895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.91995337e-08  8.91995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92095337e-08  8.92095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92195337e-08  8.92195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92295337e-08  8.92295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92395337e-08  8.92395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92495337e-08  8.92495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92595337e-08  8.92595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92695337e-08  8.92695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92795337e-08  8.92795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92895337e-08  8.92895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.92995337e-08  8.92995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93095337e-08  8.93095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93195337e-08  8.93195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93295337e-08  8.93295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93395337e-08  8.93395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93495337e-08  8.93495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93595337e-08  8.93595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93695337e-08  8.93695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93795337e-08  8.93795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93895337e-08  8.93895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.93995337e-08  8.93995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94095337e-08  8.94095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94195337e-08  8.94195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94295337e-08  8.94295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94395337e-08  8.94395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94495337e-08  8.94495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94595337e-08  8.94595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94695337e-08  8.94695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94795337e-08  8.94795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94895337e-08  8.94895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.94995337e-08  8.94995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95095337e-08  8.95095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95195337e-08  8.95195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95295337e-08  8.95295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95395337e-08  8.95395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95495337e-08  8.95495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95595337e-08  8.95595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95695337e-08  8.95695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95795337e-08  8.95795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95895337e-08  8.95895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.95995337e-08  8.95995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96095337e-08  8.96095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96195337e-08  8.96195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96295337e-08  8.96295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96395337e-08  8.96395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96495337e-08  8.96495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96595337e-08  8.96595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96695337e-08  8.96695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96795337e-08  8.96795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96895337e-08  8.96895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.96995337e-08  8.96995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97095337e-08  8.97095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97195337e-08  8.97195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97295337e-08  8.97295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97395337e-08  8.97395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97495337e-08  8.97495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97595337e-08  8.97595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97695337e-08  8.97695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97795337e-08  8.97795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97895337e-08  8.97895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.97995337e-08  8.97995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98095337e-08  8.98095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98195337e-08  8.98195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98295337e-08  8.98295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98395337e-08  8.98395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98495337e-08  8.98495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98595337e-08  8.98595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98695337e-08  8.98695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98795337e-08  8.98795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98895337e-08  8.98895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.98995337e-08  8.98995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99095337e-08  8.99095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99195337e-08  8.99195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99295337e-08  8.99295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99395337e-08  8.99395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99495337e-08  8.99495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99595337e-08  8.99595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99695337e-08  8.99695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99795337e-08  8.99795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99895337e-08  8.99895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 8.99995337e-08  8.99995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00095337e-08  9.00095337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00195337e-08  9.00195337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00295337e-08  9.00295337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00395337e-08  9.00395337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00495337e-08  9.00495337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00595337e-08  9.00595337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00695337e-08  9.00695337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00795337e-08  9.00795337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00895337e-08  9.00895337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.00995337e-08  9.00995337e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 9.01000000e-08  9.01000000e-08  1.20000000e+00  9.22753459e-05 -3.91213717e-06 
 9.01000000e-08  9.01000000e-08  1.19999987e+00  9.22753436e-05 -3.91357704e-06 
 9.01000000e-08  9.01000000e-08  1.19999960e+00  9.22753332e-05 -3.91645627e-06 
 9.01000001e-08  9.01000001e-08  1.19999906e+00  9.22752852e-05 -3.92220871e-06 
 9.01000002e-08  9.01000002e-08  1.19999799e+00  9.22750780e-05 -3.93368813e-06 
 9.01000003e-08  9.01000003e-08  1.19999584e+00  9.22742211e-05 -3.95655158e-06 
 9.01000007e-08  9.01000007e-08  1.19999154e+00  9.22707819e-05 -4.00193562e-06 
 9.01000014e-08  9.01000014e-08  1.19998294e+00  9.22573210e-05 -4.09158950e-06 
 9.01000029e-08  9.01000029e-08  1.19996575e+00  9.22060852e-05 -4.26791105e-06 
 9.01000057e-08  9.01000057e-08  1.19993136e+00  9.20172673e-05 -4.61501732e-06 
 9.01000115e-08  9.01000115e-08  1.19986259e+00  9.13451369e-05 -5.30506601e-06 
 9.01000229e-08  9.01000229e-08  1.19972504e+00  8.90450866e-05 -6.69140106e-06 
 9.01000338e-08  9.01000338e-08  1.19959387e+00  8.58633266e-05 -8.01881910e-06 
 9.01000483e-08  9.01000483e-08  1.19942086e+00  8.04738272e-05 -9.76578445e-06 
 9.01000636e-08  9.01000636e-08  1.19923657e+00  7.34755155e-05 -1.16106630e-05 
 9.01000828e-08  9.01000828e-08  1.19900595e+00  6.31538009e-05 -1.38835828e-05 
 9.01001046e-08  9.01001046e-08  1.19874475e+00  4.96025706e-05 -1.63991210e-05 
 9.01001315e-08  9.01001315e-08  1.19842213e+00  3.04216668e-05 -1.94091345e-05 
 9.01001588e-08  9.01001588e-08  1.19809402e+00  8.40196428e-06 -2.23543313e-05 
 9.01001623e-08  9.01001623e-08  1.19805243e+00  5.43414548e-06 -2.27191994e-05 
 9.01001692e-08  9.01001692e-08  1.19796927e+00 -7.85768761e-07 -2.35971705e-05 
 9.01001710e-08  9.01001710e-08  1.19794832e+00 -2.62281527e-06 -2.43032008e-05 
 9.01001741e-08  9.01001741e-08  1.19791038e+00 -6.35010425e-06 -2.52693765e-05 
 9.01001770e-08  9.01001770e-08  1.19787607e+00 -1.00161606e-05 -2.58908614e-05 
 9.01001797e-08  9.01001797e-08  1.19784354e+00 -1.36265942e-05 -2.63476932e-05 
 9.01001826e-08  9.01001826e-08  1.19780870e+00 -1.75464375e-05 -2.67620323e-05 
 9.01001859e-08  9.01001859e-08  1.19776905e+00 -2.20162539e-05 -2.71888539e-05 
 9.01001873e-08  9.01001873e-08  1.19775205e+00 -2.39294685e-05 -2.73625984e-05 
 9.01001894e-08  9.01001894e-08  1.19772708e+00 -2.67313403e-05 -2.76136658e-05 
 9.01001916e-08  9.01001916e-08  1.19770113e+00 -2.96331802e-05 -2.78715477e-05 
 9.01001938e-08  9.01001938e-08  1.19767424e+00 -3.26307696e-05 -2.81363506e-05 
 9.01001964e-08  9.01001964e-08  1.19764320e+00 -3.60826628e-05 -2.84394063e-05 
 9.01001991e-08  9.01001991e-08  1.19761055e+00 -3.97063135e-05 -2.87551830e-05 
 9.01002026e-08  9.01002026e-08  1.19756920e+00 -4.42911504e-05 -2.91508211e-05 
 9.01002067e-08  9.01002067e-08  1.19751961e+00 -4.97905457e-05 -2.96190258e-05 
 9.01002126e-08  9.01002126e-08  1.19744896e+00 -5.76439030e-05 -3.02746488e-05 
 9.01002214e-08  9.01002214e-08  1.19734314e+00 -6.94726275e-05 -3.12321026e-05 
 9.01002356e-08  9.01002356e-08  1.19717242e+00 -8.87933899e-05 -3.27195530e-05 
 9.01002516e-08  9.01002516e-08  1.19698100e+00 -1.10861616e-04 -3.43112674e-05 
 9.01002699e-08  9.01002699e-08  1.19676101e+00 -1.36775902e-04 -3.60524937e-05 
 9.01002907e-08  9.01002907e-08  1.19651199e+00 -1.66806334e-04 -3.79242488e-05 
 9.01003145e-08  9.01003145e-08  1.19622632e+00 -2.02101737e-04 -3.99588329e-05 
 9.01003414e-08  9.01003414e-08  1.19590328e+00 -2.42984142e-04 -4.21334751e-05 
 9.01003718e-08  9.01003718e-08  1.19553798e+00 -2.90276730e-04 -4.44516197e-05 
 9.01004061e-08  9.01004061e-08  1.19512681e+00 -3.44613915e-04 -4.69033878e-05 
 9.01004452e-08  9.01004452e-08  1.19465784e+00 -4.07695506e-04 -4.95201920e-05 
 9.01004861e-08  9.01004861e-08  1.19416721e+00 -4.74593415e-04 -5.20756729e-05 
 9.01005266e-08  9.01005266e-08  1.19368035e+00 -5.41553824e-04 -5.44469291e-05 
 9.01005688e-08  9.01005688e-08  1.19317452e+00 -6.11403819e-04 -5.67553356e-05 
 9.01006114e-08  9.01006114e-08  1.19266279e+00 -6.82054730e-04 -5.89460728e-05 
 9.01006565e-08  9.01006565e-08  1.19212249e+00 -7.56342163e-04 -6.11178634e-05 
 9.01007031e-08  9.01007031e-08  1.19156323e+00 -8.32621904e-04 -6.32289936e-05 
 9.01007527e-08  9.01007527e-08  1.19096709e+00 -9.12967447e-04 -6.53427191e-05 
 9.01008050e-08  9.01008050e-08  1.19034060e+00 -9.96066841e-04 -6.74290384e-05 
 9.01008602e-08  9.01008602e-08  1.18967762e+00 -1.08226040e-03 -6.95034850e-05 
 9.01009148e-08  9.01009148e-08  1.18902215e+00 -1.16551055e-03 -7.14349977e-05 
 9.01009713e-08  9.01009713e-08  1.18834414e+00 -1.24939316e-03 -7.33225366e-05 
 9.01010272e-08  9.01010272e-08  1.18767316e+00 -1.33004715e-03 -7.50925126e-05 
 9.01010847e-08  9.01010847e-08  1.18698354e+00 -1.41040044e-03 -7.68215403e-05 
 9.01011420e-08  9.01011420e-08  1.18629635e+00 -1.48784957e-03 -7.84635522e-05 
 9.01012006e-08  9.01012006e-08  1.18559287e+00 -1.56439070e-03 -8.00697840e-05 
 9.01012593e-08  9.01012593e-08  1.18488861e+00 -1.63822761e-03 -8.16098776e-05 
 9.01013192e-08  9.01013192e-08  1.18417006e+00 -1.71070101e-03 -8.31182016e-05 
 9.01013793e-08  9.01013793e-08  1.18344855e+00 -1.78059698e-03 -8.45747998e-05 
 9.01014405e-08  9.01014405e-08  1.18271423e+00 -1.84882524e-03 -8.60031245e-05 
 9.01015021e-08  9.01015021e-08  1.18197528e+00 -1.91458476e-03 -8.73901132e-05 
 9.01015646e-08  9.01015646e-08  1.18122457e+00 -1.97849054e-03 -8.87517594e-05 
 9.01016277e-08  9.01016277e-08  1.18046790e+00 -2.04003145e-03 -9.00796115e-05 
 9.01016917e-08  9.01016917e-08  1.17970006e+00 -2.09962860e-03 -9.13846482e-05 
 9.01017562e-08  9.01017562e-08  1.17892521e+00 -2.15695940e-03 -9.26612607e-05 
 9.01018217e-08  9.01018217e-08  1.17813952e+00 -2.21231937e-03 -9.39170548e-05 
 9.01018878e-08  9.01018878e-08  1.17734595e+00 -2.26551260e-03 -9.51482842e-05 
 9.01019549e-08  9.01019549e-08  1.17654164e+00 -2.31675164e-03 -9.63602356e-05 
 9.01020226e-08  9.01020226e-08  1.17572869e+00 -2.36592527e-03 -9.75504012e-05 
 9.01020913e-08  9.01020913e-08  1.17490495e+00 -2.41319107e-03 -9.87224681e-05 
 9.01021607e-08  9.01021607e-08  1.17407188e+00 -2.45849388e-03 -9.98747631e-05 
 9.01022310e-08  9.01022310e-08  1.17322784e+00 -2.50195466e-03 -1.01009873e-04 
 9.01023022e-08  9.01023022e-08  1.17237383e+00 -2.54355488e-03 -1.02126697e-04 
 9.01023743e-08  9.01023743e-08  1.17150856e+00 -2.58339082e-03 -1.03227070e-04 
 9.01024473e-08  9.01024473e-08  1.17063268e+00 -2.62146742e-03 -1.04310292e-04 
 9.01025212e-08  9.01025212e-08  1.16974517e+00 -2.65786399e-03 -1.05377693e-04 
 9.01025961e-08  9.01025961e-08  1.16884641e+00 -2.69260001e-03 -1.06428863e-04 
 9.01026720e-08  9.01026720e-08  1.16793557e+00 -2.72574276e-03 -1.07464798e-04 
 9.01027489e-08  9.01027489e-08  1.16701283e+00 -2.75732025e-03 -1.08485305e-04 
 9.01028269e-08  9.01028269e-08  1.16607748e+00 -2.78739086e-03 -1.09491172e-04 
 9.01029059e-08  9.01029059e-08  1.16512955e+00 -2.81598708e-03 -1.10482375e-04 
 9.01029859e-08  9.01029859e-08  1.16416890e+00 -2.84314705e-03 -1.11459091e-04 
 9.01030670e-08  9.01030670e-08  1.16319540e+00 -2.86890854e-03 -1.12421517e-04 
 9.01031493e-08  9.01031493e-08  1.16220861e+00 -2.89331617e-03 -1.13370161e-04 
 9.01032326e-08  9.01032326e-08  1.16120824e+00 -2.91640870e-03 -1.14305391e-04 
 9.01033172e-08  9.01033172e-08  1.16019383e+00 -2.93822746e-03 -1.15227769e-04 
 9.01034029e-08  9.01034029e-08  1.15916501e+00 -2.95880856e-03 -1.16137741e-04 
 9.01034899e-08  9.01034899e-08  1.15812132e+00 -2.97818895e-03 -1.17035900e-04 
 9.01035781e-08  9.01035781e-08  1.15706235e+00 -2.99640152e-03 -1.17922771e-04 
 9.01036677e-08  9.01036677e-08  1.15598761e+00 -3.01347901e-03 -1.18798998e-04 
 9.01037586e-08  9.01037586e-08  1.15489664e+00 -3.02945088e-03 -1.19665197e-04 
 9.01038509e-08  9.01038509e-08  1.15378891e+00 -3.04434572e-03 -1.20522082e-04 
 9.01039447e-08  9.01039447e-08  1.15266393e+00 -3.05818932e-03 -1.21370365e-04 
 9.01040399e-08  9.01040399e-08  1.15152111e+00 -3.07100609e-03 -1.22210848e-04 
 9.01041367e-08  9.01041367e-08  1.15035990e+00 -3.08281788e-03 -1.23044350e-04 
 9.01042350e-08  9.01042350e-08  1.14917967e+00 -3.09364481e-03 -1.23871776e-04 
 9.01043350e-08  9.01043350e-08  1.14797982e+00 -3.10350453e-03 -1.24694064e-04 
 9.01044367e-08  9.01044367e-08  1.14675965e+00 -3.11241269e-03 -1.25512239e-04 
 9.01045401e-08  9.01045401e-08  1.14551849e+00 -3.12038246e-03 -1.26327375e-04 
 9.01046454e-08  9.01046454e-08  1.14425559e+00 -3.12742474e-03 -1.27140636e-04 
 9.01047525e-08  9.01047525e-08  1.14297019e+00 -3.13354784e-03 -1.27953254e-04 
 9.01048615e-08  9.01048615e-08  1.14166146e+00 -3.13875750e-03 -1.28766557e-04 
 9.01049726e-08  9.01049726e-08  1.14032856e+00 -3.14305671e-03 -1.29581961e-04 
 9.01050858e-08  9.01050858e-08  1.13897058e+00 -3.14644554e-03 -1.30400990e-04 
 9.01052011e-08  9.01052011e-08  1.13758657e+00 -3.14892098e-03 -1.31225275e-04 
 9.01053187e-08  9.01053187e-08  1.13617552e+00 -3.15047673e-03 -1.32056576e-04 
 9.01054386e-08  9.01054386e-08  1.13473636e+00 -3.15110292e-03 -1.32896786e-04 
 9.01055610e-08  9.01055610e-08  1.13326796e+00 -3.15078589e-03 -1.33747952e-04 
 9.01056859e-08  9.01056859e-08  1.13176913e+00 -3.14950780e-03 -1.34612282e-04 
 9.01058135e-08  9.01058135e-08  1.13023857e+00 -3.14724631e-03 -1.35492176e-04 
 9.01059438e-08  9.01059438e-08  1.12867493e+00 -3.14397409e-03 -1.36390237e-04 
 9.01060769e-08  9.01060769e-08  1.12707675e+00 -3.13965832e-03 -1.37309303e-04 
 9.01062131e-08  9.01062131e-08  1.12544247e+00 -3.13426013e-03 -1.38252469e-04 
 9.01063525e-08  9.01063525e-08  1.12377041e+00 -3.12773384e-03 -1.39223129e-04 
